"group","named_location","location","county_state","Year","latitude","longitude","planting_doy","mu","sd","y2","y3","cens","y_na","outside_data","mod_for_cens","opt_relation_to_data","GDD_mod_sitemean","GDD_anomaly","GDD_fixed_sitemean","GDD_fixed_anomaly","tot_precip_sitemean","precip_anomaly","frost_sitemean","frost_anomaly","GDD_future_sitemean","GDD_future_anomaly","GDD_mod_sitemean_sc","GDD_anomaly_sc","GDD_fixed_sitemean_sc","GDD_fixed_anomaly_sc","tot_precip_sitemean_sc","precip_anomaly_sc","frost_sitemean_sc","frost_anomaly_sc","GDD_future_sitemean_sc","GDD_future_anomaly_sc"
"Goodland_NorthernSun","Goodland_NorthernSun","SRDO","Sherman_KS",2003,39.342,-101.821,163,220.259240097171,4.08498283359454,219.27325037185,221.381573304492,"interval",220.259240097171,"in_range","gauss","opt_within",984.331704545454,14.3532954545454,1572.0525,-3.72250000000008,104.886590909091,-83.6065909090909,300,-1,1094.76785186364,121.288985954545,0.901931659341173,0.2557673634075,0.653825611348394,0.0208872231434155,-0.0545622028108384,-1.64104897305745,0.912116905812318,-0.1718664696198,0.849529202817292,-0.14587945720629
"Goodland_NorthernSun","Goodland_NorthernSun","SRDO","Sherman_KS",2005,39.342,-101.821,168,221.901756234985,9.53385880238759,220.457142836903,223.150096987986,"interval",221.901756234985,"in_range","gauss","opt_within",984.331704545454,7.83329545454546,1572.0525,-4.01250000000005,104.886590909091,30.3234090909091,300,-20,1094.76785186364,117.240085954545,0.901931659341173,0.14759206966127,0.653825611348394,0.0170966727040303,-0.0545622028108384,0.613935272601908,0.912116905812318,-1.80209014349847,0.849529202817292,-0.220945865617118
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1987,38.8584,-99.3342,188,230.295631745845,NA,249,257,"interval",NA,"less_than","linear","opt_after",1081.47681818182,-27.7918181818181,1766.65409090909,18.6659090909091,118.587045454545,24.2329545454545,307.386363636364,5.61363636363637,1187.443361875,85.7821723181819,1.74786457886426,-0.443474975178682,1.79940848610948,0.313523064235456,0.493458327038961,0.493388629497332,1.67111802070718,0.395591770928875,1.77577108574827,-0.804174049266953
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1988,38.8584,-99.3342,189,233.575752236494,NA,249,273,"interval",NA,"less_than","linear","opt_after",1081.47681818182,-29.451818181818,1766.65409090909,47.8709090909092,118.587045454545,-61.9570454545454,307.386363636364,-5.38636363636363,1187.443361875,83.201072318182,1.74786457886426,-0.471016537696891,1.79940848610948,0.695257635208764,0.493458327038961,-1.21254564710567,1.67111802070718,-0.548221935000879,1.77577108574827,-0.852027517307453
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1992,38.8584,-99.3342,175,236.439021246692,23.7121564890509,231.525529716064,237.441160398479,"interval",236.439021246692,"in_range","gauss","opt_within",1081.47681818182,-80.8018181818181,1766.65409090909,-155.214090909091,118.587045454545,18.9729545454546,307.386363636364,1.61363636363637,1187.443361875,33.4660723181819,1.74786457886426,-1.32297993246207,1.79940848610948,-1.95923869576586,0.493458327038961,0.389278938176624,1.67111802070718,0.0523867869544189,1.77577108574827,-1.77411199020442
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1994,38.8584,-99.3342,182,234.07348623868,NA,239,252,"interval",NA,"in_range","linear","opt_after",1081.47681818182,-39.1068181818182,1766.65409090909,20.310909090909,118.587045454545,-96.5070454545454,307.386363636364,6.61363636363637,1187.443361875,67.6238723181818,1.74786457886426,-0.631205565476014,1.79940848610948,0.335024634831282,0.493458327038961,-1.89638401880348,1.67111802070718,0.481393016922489,1.77577108574827,-1.14082804512912
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1995,38.8584,-99.3342,181,228.08318676894,NA,240,262,"interval",NA,"less_than","linear","opt_after",1081.47681818182,12.6781818181819,1766.65409090909,-99.0990909090908,118.587045454545,-18.4070454545454,307.386363636364,-1.38636363636363,1187.443361875,122.941072318182,1.74786457886426,0.227975045973153,1.79940848610948,-1.22576718574473,0.493458327038961,-0.350572822577759,1.67111802070718,-0.205016951026423,1.77577108574827,-0.115249856647446
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",1996,38.8584,-99.3342,179,227.652202961334,NA,237,260,"interval",NA,"less_than","linear","opt_after",1081.47681818182,-10.1968181818181,1766.65409090909,-33.1940909090908,118.587045454545,84.4729545454546,307.386363636364,8.61363636363637,1187.443361875,96.3788723181819,1.74786457886426,-0.151551003788355,1.79940848610948,-0.364331921235374,0.493458327038961,1.68570190044019,1.67111802070718,0.652995508909717,1.77577108574827,-0.607711748393377
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2004,38.8584,-99.3342,176,241.007736586911,15.8672335606939,235.256464503372,261,"interval",241.007736586911,"greater_than","gauss","opt_after",1081.47681818182,-76.4218181818181,1766.65409090909,-60.284090909091,118.587045454545,-22.3070454545454,307.386363636364,0.613636363636374,1187.443361875,39.5682723181819,1.74786457886426,-1.25031002654052,1.79940848610948,-0.718421615728334,0.493458327038961,-0.427764418804139,1.67111802070718,-0.0334144590391951,1.77577108574827,-1.66097749999608
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2007,38.8584,-99.3342,159,216.628348530507,2.77790551247665,215.94075818721,217.380941211753,"interval",216.628348530507,"in_range","gauss","opt_within",1081.47681818182,32.298181818182,1766.65409090909,75.5359090909092,118.587045454545,28.1429545454545,307.386363636364,2.61363636363637,1187.443361875,137.328872318182,1.74786457886426,0.553496405375156,1.79940848610948,1.05686307626257,0.493458327038961,0.570778152893523,1.67111802070718,0.138188032948033,1.77577108574827,0.151499253217779
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2009,38.8584,-99.3342,170,221.950265399486,8.1633666004562,219.928474984025,223.29497557382,"interval",221.950265399486,"in_range","gauss","opt_within",1081.47681818182,-17.086818181818,1766.65409090909,-67.6340909090909,118.587045454545,33.7629545454545,307.386363636364,14.6136363636364,1187.443361875,87.1038723181819,1.74786457886426,-0.265865079541655,1.79940848610948,-0.814492463071383,0.493458327038961,0.682013222327435,1.67111802070718,1.1678029848714,1.77577108574827,-0.779669795766845
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2010,38.8584,-99.3342,168,222.702252262378,3.61578905062542,221.969259704535,223.466808260917,"interval",222.702252262378,"in_range","gauss","opt_within",1081.47681818182,46.828181818182,1766.65409090909,20.2459090909092,118.587045454545,4.49295454545455,307.386363636364,1.61363636363637,1187.443361875,150.568872318182,1.74786457886426,0.79456803392312,1.79940848610948,0.334175028698318,0.493458327038961,0.102680396289961,1.67111802070718,0.0523867869544189,1.77577108574827,0.396968207096452
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2013,38.8584,-99.3342,168,237.190256884898,7.38529327174836,236.609461729348,240.758660858023,"interval",237.190256884898,"in_range","gauss","opt_within",1081.47681818182,16.683181818182,1766.65409090909,34.2509090909091,118.587045454545,-44.0970454545455,307.386363636364,8.61363636363637,1187.443361875,123.891072318182,1.74786457886426,0.294423213374022,1.79940848610948,0.517232473193477,0.493458327038961,-0.859047721822812,1.67111802070718,0.652995508909717,1.77577108574827,-0.0976369030081185
"Hays_ARC","Hays_ARC","ELDO","Ellis_KS",2017,38.8584,-99.3342,171,230.246437168814,3.92230853589075,229.696469573708,231.164334715529,"interval",230.246437168814,"in_range","gauss","opt_within",1081.47681818182,-14.346818181818,1766.65409090909,-32.7490909090909,118.587045454545,-31.2570454545454,307.386363636364,-6.38636363636363,1187.443361875,92.7299723181818,1.74786457886426,-0.220404910083883,1.79940848610948,-0.358515386940455,0.493458327038961,-0.604909235785191,1.67111802070718,-0.634023180994493,1.77577108574827,-0.675362176324489
"Hesston_HVEF","Hesston_HVEF","HVDO","Harvey_KS",2000,38.1324,-97.4417,153,210.32337424446,21.9662573127758,205.823971224955,240.511111111111,"interval",210.32337424446,"greater_than","gauss","opt_after",1123.84761363636,-15.3876136363635,1861.40545454545,61.4495454545454,147.977045454545,-7.10704545454544,314.590909090909,-32.5909090909091,1228.99136769318,93.1330768636365,2.11682653031709,-0.237673062541737,2.35719189905592,0.872742138775797,1.66906336399952,-0.126915120691067,2.4114360312354,-2.88240583169079,2.19102105994686,-0.667888637723546
"Hesston_HVEF","Hesston_HVEF","HVDO","Harvey_KS",2004,38.1324,-97.4417,180,234.657741243994,4.17104270214893,233.525342519824,236.400951019964,"interval",234.657741243994,"in_range","gauss","opt_within",1123.84761363636,-81.8876136363635,1861.40545454545,-79.8204545454546,147.977045454545,-35.3670454545454,314.590909090909,20.4090909090909,1228.99136769318,33.3463768636364,2.11682653031709,-1.3409946935424,2.35719189905592,-0.973778759748391,1.66906336399952,-0.686257302577607,2.4114360312354,1.66506020597076,2.19102105994686,-1.77633113809047
"Hesston_HVEF","Hesston_HVEF","HVDO","Harvey_KS",2005,38.1324,-97.4417,173,225.952088091664,5.46705744666939,224.462352466527,227.424636716923,"interval",225.952088091664,"in_range","gauss","opt_within",1123.84761363636,17.4923863636363,1861.40545454545,24.6295454545455,147.977045454545,34.6929545454545,314.590909090909,5.40909090909093,1228.99136769318,124.268076863636,2.11682653031709,0.307848970951523,2.35719189905592,0.391472941609658,1.66906336399952,0.700420449119879,2.4114360312354,0.378041516066546,2.19102105994686,-0.0906472571334774
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",1986,46.0033,-102.6444,136,204.478908261863,6.2769551011726,203.743560655699,205.23121060926,"interval",204.478908261863,"in_range","gauss","opt_within",772.831136363636,28.5588636363636,1350.38102272727,-17.0160227272727,73.1345454545455,-1.30454545454546,282.522727272727,2.47727272727275,907.690171772727,162.992443136364,-0.939800636042813,0.491456245447422,-0.651112580576557,-0.152870598976745,-1.3246494627688,-0.0120678804081006,-0.883796501431221,0.126487863039814,-1.02021160185177,0.627300603786534
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2002,46.0033,-102.6444,133,214.851180309385,14.3675309091753,211.91033734543,215.849947861993,"interval",214.851180309385,"in_range","gauss","opt_within",772.831136363636,19.2938636363637,1350.38102272727,40.3689772727273,73.1345454545455,-0.49454545454546,282.522727272727,2.47727272727275,907.690171772727,140.486299136364,-0.939800636042813,0.337737825729811,-0.651112580576557,0.597200907796175,-1.3246494627688,0.00396422034660915,-0.883796501431221,0.126487863039814,-1.02021160185177,0.210037792342214
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2003,46.0033,-102.6444,135,215.535581544724,8.32632482762541,214.903085485333,216.367594728967,"interval",215.535581544724,"in_range","gauss","opt_within",772.831136363636,-52.0911363636363,1350.38102272727,-1.50102272727258,73.1345454545455,-59.0445454545455,282.522727272727,-9.52272727272725,907.690171772727,90.2237321363637,-0.939800636042813,-0.846632319066919,-0.651112580576557,0.0499238495303897,-1.3246494627688,-1.15489935889815,-0.883796501431221,-0.903127088883554,-1.02021160185177,-0.721827746989111
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2005,46.0033,-102.6444,125,211.17677565869,8.43372715093317,208.804245063847,213.52671090219,"interval",211.17677565869,"in_range","gauss","opt_within",772.831136363636,-87.1761363636364,1350.38102272727,-12.9460227272727,73.1345454545455,32.4954545454545,282.522727272727,-3.52272727272725,907.690171772727,68.3210046363637,-0.939800636042813,-1.42873817506178,-0.651112580576557,-0.0996721841895058,-1.3246494627688,0.656925953553861,-0.883796501431221,-0.38831961292187,-1.02021160185177,-1.12790324597058
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2009,46.0033,-102.6444,147,228.393481684879,7.11276847530208,227.715648330136,229.217832401201,"interval",228.393481684879,"in_range","gauss","opt_within",772.831136363636,-67.5361363636364,1350.38102272727,-140.951022727273,73.1345454545455,18.2654545454545,282.522727272727,-0.522727272727252,907.690171772727,63.6431156363636,-0.939800636042813,-1.10288498960535,-0.651112580576557,-1.77280807727076,-1.3246494627688,0.375275590912479,-0.883796501431221,-0.130915874941028,-1.02021160185177,-1.2146310797463
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2013,46.0033,-102.6444,135,214.58970979521,8.00846408037894,213.263243297648,217.06661380565,"interval",214.58970979521,"in_range","gauss","opt_within",772.831136363636,-25.5011363636363,1350.38102272727,38.5139772727273,73.1345454545455,10.1054545454545,282.522727272727,-3.52272727272725,907.690171772727,124.192654136364,-0.939800636042813,-0.40546957969387,-0.651112580576557,0.572954455847691,-1.3246494627688,0.213767020346514,-0.883796501431221,-0.38831961292187,-1.02021160185177,-0.0920455908164325
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2014,46.0033,-102.6444,142,227.744201263813,16.4120345895303,217.598907503605,275,"interval",227.744201263813,"greater_than","gauss","opt_after",772.831136363636,-13.5061363636363,1350.38102272727,-76.7910227272728,73.1345454545455,63.6554545454545,282.522727272727,19.4772727272727,907.690171772727,135.588948636364,-0.939800636042813,-0.206456903545705,-0.651112580576557,-0.934181469715639,-1.3246494627688,1.27366701468566,-0.883796501431221,1.58510904493125,-1.02021160185177,0.119241153066367
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2015,46.0033,-102.6444,139,257.259183139389,14.7280845821709,247.312164232717,258,"interval",257.259183139389,"greater_than","gauss","opt_after",772.831136363636,4.45886363636362,1350.38102272727,-25.1760227272728,73.1345454545455,-34.1345454545455,282.522727272727,6.47727272727275,907.690171772727,141.732826636364,-0.939800636042813,0.0916058498516916,-0.651112580576557,-0.259528845822909,-1.3246494627688,-0.661862778898373,-0.883796501431221,0.46969284701427,-1.02021160185177,0.233148351360793
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2016,46.0033,-102.6444,138,214.609402463124,10.4196705096674,212.37382122373,219.718469715914,"interval",214.609402463124,"in_range","gauss","opt_within",772.831136363636,42.0038636363637,1350.38102272727,26.0989772727273,73.1345454545455,-27.5145454545455,282.522727272727,-1.52272727272725,907.690171772727,158.901132136364,-0.939800636042813,0.714526310542219,-0.651112580576557,0.410679684451232,-1.3246494627688,-0.530834992483338,-0.883796501431221,-0.216717120934642,-1.02021160185177,0.551447897505392
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2017,46.0033,-102.6444,151,224.919414325492,12.9111183234694,223.261243201071,228.179572516225,"interval",224.919414325492,"in_range","gauss","opt_within",772.831136363636,78.6038636363636,1350.38102272727,16.5239772727273,73.1345454545455,-22.8445454545455,282.522727272727,-5.52272727272725,907.690171772727,195.741443136364,-0.939800636042813,1.32176799016063,-0.651112580576557,0.285526165633584,-1.3246494627688,-0.438403004181493,-0.883796501431221,-0.559922104909098,-1.02021160185177,1.23446546561226
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2018,46.0033,-102.6444,151,220.311965980696,8.01220389802676,219.217805521544,222.653408551501,"interval",220.311965980696,"in_range","gauss","opt_within",772.831136363636,84.6538636363637,1350.38102272727,54.0339772727273,73.1345454545455,-15.0645454545455,282.522727272727,-5.52272727272725,907.690171772727,206.672254136364,-0.939800636042813,1.42214537162761,-0.651112580576557,0.775814258672745,-1.3246494627688,-0.284415666068355,-0.883796501431221,-0.559922104909098,-1.02021160185177,1.43712216812099
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2019,46.0033,-102.6444,158,226.884515029982,10.0385241793556,225.872855763283,228.469290836774,"interval",226.884515029982,"in_range","gauss","opt_within",772.831136363636,71.5638636363636,1350.38102272727,-87.6060227272726,73.1345454545455,65.2354545454545,282.522727272727,0.477272727272748,907.690171772727,204.726654136364,-0.939800636042813,1.20496521899906,-0.651112580576557,-1.07554285937755,-1.3246494627688,1.30493950751583,-0.883796501431221,-0.0451146289474143,-1.02021160185177,1.40105083906764
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2020,46.0033,-102.6444,139,208.09865239929,7.36452315249768,207.274494819344,209.426718231433,"interval",208.09865239929,"in_range","gauss","opt_within",772.831136363636,29.7288636363636,1350.38102272727,4.69397727272735,73.1345454545455,2.32545454545453,282.522727272727,8.47727272727275,907.690171772727,152.262637636364,-0.939800636042813,0.510868069631944,-0.651112580576557,0.130897849433817,-1.3246494627688,0.0597796822333762,-0.883796501431221,0.641295339001498,-1.02021160185177,0.428370533438601
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2021,46.0033,-102.6444,154,217.266567770613,5.47029696518755,216.898568020507,217.783813303488,"interval",217.266567770613,"in_range","gauss","opt_within",772.831136363636,157.798863636364,1350.38102272727,67.5289772727274,73.1345454545455,-4.08454545454546,282.522727272727,11.4772727272727,907.690171772727,264.119554136364,-0.939800636042813,2.63571620921473,-0.651112580576557,0.952205562740021,-1.3246494627688,-0.067091633615623,-0.883796501431221,0.89869907698234,-1.02021160185177,2.50219230665228
"Hettinger_REC","Hettinger_REC","Hettinger","Adams_ND",2022,46.0033,-102.6444,152,224.875639462274,10.6598745465585,221.728727203959,259,"interval",224.875639462274,"greater_than","gauss","opt_after",772.831136363636,70.4138636363637,1350.38102272727,26.3989772727273,73.1345454545455,-54.5445454545455,282.522727272727,-2.52272727272725,907.690171772727,198.002443136364,-0.939800636042813,1.18588522086897,-0.651112580576557,0.414600943526458,-1.3246494627688,-1.0658321324831,-0.883796501431221,-0.302518366928256,-1.02021160185177,1.27638429527387
"Hutchinson_SCKEF","Hutchinson_SCKEF","RNDO","Reno_KS",1996,37.9302,-98.0273,182,241.304935725134,8.04565250364284,238.934953816003,242.207523632461,"interval",241.304935725134,"in_range","gauss","opt_within",1125.59125,-4.30624999999986,1866.83556818182,4.12943181818173,152.133181818182,58.1168181818182,315.409090909091,6.59090909090907,1230.75875985227,104.7266405,2.13200999497594,-0.0538188038803195,2.38915795421901,0.123518752810434,1.8353095308381,1.16404235267885,2.4955100008853,0.479442988604449,2.20868519409743,-0.452944533679437
"Hutchinson_SCKEF","Hutchinson_SCKEF","RNDO","Reno_KS",1999,37.9302,-98.0273,153,206.796512262783,9.42843074538828,204.531596621305,208.288843603561,"interval",206.796512262783,"in_range","gauss","opt_within",1125.59125,-1.79624999999987,1866.83556818182,3.96943181818187,152.133181818182,65.4768181818182,315.409090909091,13.5909090909091,1230.75875985227,110.1438405,2.13200999497594,-0.0121746340485652,2.38915795421901,0.121427414636982,1.8353095308381,1.30971674965991,2.4955100008853,1.08005171055975,2.20868519409743,-0.352509910042611
"Hutchinson_SCKEF","Hutchinson_SCKEF","RNDO","Reno_KS",2000,37.9302,-98.0273,146,197.950574876979,5.3923459188184,195.706953358096,198.886416234622,"interval",197.950574876979,"in_range","gauss","opt_within",1125.59125,-45.5912499999999,1866.83556818182,40.7294318181819,152.133181818182,34.9968181818182,315.409090909091,-33.4090909090909,1230.75875985227,60.8244405,2.13200999497594,-0.738790736750434,2.38915795421901,0.601912359988076,1.8353095308381,0.70643473607528,2.4955100008853,-2.95260685114011,2.20868519409743,-1.26688917922115
"Hutchinson_SCKEF","Hutchinson_SCKEF","RNDO","Reno_KS",2009,37.9302,-98.0273,156,211.825548649957,5.24983849105119,210.888848258625,212.485273801459,"interval",211.825548649957,"in_range","gauss","opt_within",1125.59125,-16.85625,1866.83556818182,-70.7255681818183,152.133181818182,-28.1331818181818,315.409090909091,6.59090909090907,1230.75875985227,88.6705405,2.13200999497594,-0.262039653039095,2.38915795421901,-0.854900740776513,1.8353095308381,-0.543079486943023,2.4955100008853,0.479442988604449,2.20868519409743,-0.750623844130447
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1982,48.7587,-98.3424,144,211.274261879463,10.5968718698389,209.770336639973,212.593108212494,"interval",211.274261879463,"in_range","gauss","opt_within",721.357613636364,-50.8876136363637,1238.36079545455,-139.445795454546,128.256136363636,-0.0761363636363512,284.227272727273,9.77272727272725,878.053906181818,103.314549363636,-1.38802850596751,-0.826664309166154,-1.31055453781333,-1.75313345692589,0.880223620525074,0.0122456730653021,-0.708642397993941,0.752446953129585,-1.31641013845114,-0.479124634436579
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1983,48.7587,-98.3424,136,208.391486209312,8.19270040731336,205.835526601296,209.855287218475,"interval",208.391486209312,"in_range","gauss","opt_within",721.357613636364,-8.66261363636363,1238.36079545455,68.0442045454545,128.256136363636,-65.5861363636364,284.227272727273,1.77272727272725,878.053906181818,128.779699863636,-1.38802850596751,-0.126096551737535,-1.31055453781333,0.958940028136639,0.880223620525074,-1.28437521636807,-0.708642397993941,0.066036985180673,-1.31641013845114,-0.00700198688386018
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1984,48.7587,-98.3424,137,210.286165751486,17.0156767939632,177,216.215647132208,"interval",210.286165751486,"less_than","gauss","opt_before",721.357613636364,-37.9176136363636,1238.36079545455,-0.860795454545496,128.256136363636,-70.9761363636364,284.227272727273,-15.2272727272727,878.053906181818,106.572927363636,-1.38802850596751,-0.611475112864219,-1.31055453781333,0.0582921728750185,0.880223620525074,-1.39105796089633,-0.708642397993941,-1.39258419671076,-1.31641013845114,-0.418714465327721
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1985,48.7587,-98.3424,135,165.304546899651,38.0254400589634,175,215.585695350819,"interval",165.304546899651,"less_than","gauss","opt_before",721.357613636364,-108.022613636364,1238.36079545455,-172.065795454545,128.256136363636,78.9438636363636,284.227272727273,-16.2272727272727,878.053906181818,48.6747163636363,-1.38802850596751,-1.77460839017703,-1.31055453781333,-2.17950502703886,0.880223620525074,1.57626616891365,-0.708642397993941,-1.47838544270438,-1.31641013845114,-1.49214447179424
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1989,48.7587,-98.3424,135,201.030579861571,13.617396225923,175,205.323446758154,"interval",201.030579861571,"less_than","gauss","opt_before",721.357613636364,11.0323863636363,1238.36079545455,82.2642045454545,128.256136363636,-84.3661363636364,284.227272727273,-18.2272727272727,878.053906181818,152.845032863636,-1.38802850596751,0.200669155368601,-1.31055453781333,1.14480770830238,0.880223620525074,-1.65608244127357,-0.708642397993941,-1.64998793469161,-1.31641013845114,0.439168112530938
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1991,48.7587,-98.3424,137,201.853091824846,11.3944081454576,199.532857511821,203.746742506291,"interval",201.853091824846,"in_range","gauss","opt_within",721.357613636364,69.5923863636364,1238.36079545455,139.369204545455,128.256136363636,-2.75613636363636,284.227272727273,3.77272727272725,878.053906181818,230.675865863636,-1.38802850596751,1.17225584275806,-1.31055453781333,1.89121937327175,0.880223620525074,-0.040798808444108,-0.708642397993941,0.237639477167901,-1.31641013845114,1.88214795815146
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1992,48.7587,-98.3424,136,216.465080037777,12.2790368477041,212.242307767977,218.270583607213,"interval",216.465080037777,"in_range","gauss","opt_within",721.357613636364,-155.292613636364,1238.36079545455,-210.735795454545,128.256136363636,-60.5261363636364,284.227272727273,-18.2272727272727,878.053906181818,17.2706218636363,-1.38802850596751,-2.5588792698372,-1.31055453781333,-2.68495532183556,0.880223620525074,-1.18422406844359,-0.708642397993941,-1.64998793469161,-1.31641013845114,-2.07437485128231
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1994,48.7587,-98.3424,137,225.107657738671,32.8877804478179,218.315703500111,259,"interval",225.107657738671,"greater_than","gauss","opt_after",721.357613636364,-21.8326136363637,1238.36079545455,-40.8207954545455,128.256136363636,16.7538636363636,284.227272727273,13.7727272727273,878.053906181818,168.555571363636,-1.38802850596751,-0.344604008583834,-1.31055453781333,-0.46401953594516,0.880223620525074,0.345357099857604,-0.708642397993941,1.09565193710404,-1.31641013845114,0.730440729635592
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1996,48.7587,-98.3424,145,221.652647622126,33.3994393119031,217.309793877069,223.826460078128,"interval",221.652647622126,"in_range","gauss","opt_within",721.357613636364,15.8473863636364,1238.36079545455,-16.7557954545455,128.256136363636,69.3938636363636,284.227272727273,-8.22727272727275,878.053906181818,183.166365863636,-1.38802850596751,0.280556277974138,-1.31055453781333,-0.149469203794069,0.880223620525074,1.38724572174393,-0.708642397993941,-0.791975474755467,-1.31641013845114,1.00132414664853
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1997,48.7587,-98.3424,135,269.609310508591,51.7308667221577,215.656194806292,246,"interval",269.609310508591,"greater_than","gauss","opt_after",721.357613636364,-4.69761363636371,1238.36079545455,-0.715795454545514,128.256136363636,-24.6261363636364,284.227272727273,9.77272727272725,878.053906181818,139.831516363636,-1.38802850596751,-0.0603120364455422,-1.31055453781333,0.0601874480947111,0.880223620525074,-0.473665528821271,-0.708642397993941,0.752446953129585,-1.31641013845114,0.197898151689709
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1998,48.7587,-98.3424,139,213.297538781895,14.0422875097915,212.250646282436,214.651501228691,"interval",213.297538781895,"in_range","gauss","opt_within",721.357613636364,-20.9076136363636,1238.36079545455,31.2242045454545,128.256136363636,-81.3661363636364,284.227272727273,21.7727272727273,878.053906181818,144.286438363636,-1.38802850596751,-0.329257053566154,-1.31055453781333,0.4776708309705,0.880223620525074,-1.5967042903302,-0.708642397993941,1.78206190505295,-1.31641013845114,0.280492188166378
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",1999,48.7587,-98.3424,139,230.661853268135,22.4949242456605,217.953491433765,249,"interval",230.661853268135,"greater_than","gauss","opt_after",721.357613636364,-32.4476136363637,1238.36079545455,-84.6057954545454,128.256136363636,9.10386363636366,284.227272727273,-9.22727272727275,878.053906181818,135.163660363636,-1.38802850596751,-0.520720686975895,-1.31055453781333,-1.03632729797447,0.880223620525074,0.193942814952013,-0.708642397993941,-0.877776720749081,-1.31641013845114,0.111356329244369
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2000,48.7587,-98.3424,136,515.753588992695,134.235730728174,217.191778381741,250,"interval",515.753588992695,"greater_than","gauss","opt_after",721.357613636364,-112.512613636364,1238.36079545455,-92.6807954545454,128.256136363636,33.0738636363637,284.227272727273,-6.22727272727275,878.053906181818,57.8874383636363,-1.38802850596751,-1.84910333939797,-1.31055453781333,-1.14187452141599,0.880223620525074,0.668374240989534,-0.708642397993941,-0.620372982768239,-1.31641013845114,-1.32134105550156
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2001,48.7587,-98.3424,137,223.211648876546,17.2814565726239,216.405546231483,249,"interval",223.211648876546,"greater_than","gauss","opt_after",721.357613636364,-40.5726136363637,1238.36079545455,32.7342045454545,128.256136363636,0.783863636363634,284.227272727273,-6.22727272727275,878.053906181818,123.072849363636,-1.38802850596751,-0.655525021590638,-1.31055453781333,0.497407834982473,0.880223620525074,0.0292674096690677,-0.708642397993941,-0.620372982768239,-1.31641013845114,-0.112806716655535
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2002,48.7587,-98.3424,134,213.465732973364,9.86055833963139,212.389839954365,215.754854555031,"interval",213.465732973364,"in_range","gauss","opt_within",721.357613636364,-8.59761363636369,1238.36079545455,2.63420454545439,128.256136363636,62.8838636363636,284.227272727273,-13.2272727272727,878.053906181818,136.350010863636,-1.38802850596751,-0.125018117060619,-1.31055453781333,0.103974841101406,0.880223620525074,1.25839513419681,-0.708642397993941,-1.22098170472354,-1.31641013845114,0.133351209619629
"Langdon_REC","Langdon_REC","Langdon","Cavalier_ND",2003,48.7587,-98.3424,135,216.628418424591,11.721811213502,215.584344345577,217.987320150241,"interval",216.628418424591,"in_range","gauss","opt_within",721.357613636364,-34.3176136363637,1238.36079545455,43.2642045454545,128.256136363636,-58.8561363636364,284.227272727273,-11.2272727272727,878.053906181818,130.580360363636,-1.38802850596751,-0.551746423065689,-1.31055453781333,0.635044028522925,0.880223620525074,-1.15117023108512,-0.708642397993941,-1.04937921273631,-1.31641013845114,0.0263821709126399
