"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"1","Adams_ND",204.478908261863,6.2769551011726,16.0884832735218,196.434666625102,32629.0195477323,2073.7913934104,FALSE,49.0635778994808,"in_range",201.545091236755,207.517665030486,203.73299336415,205.219385532443,441.8143,442.0153,"gauss",6e-04,203.73299336415,205.219385532443,"opt_within","interval",204.478908261863,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"1986",136,296.100313479624,201,208
"2","Adams_ND",214.851180309385,14.3675309091753,36.8254634593281,196.438448579721,73809.7662685308,2049.47089776292,FALSE,112.216482904831,"in_range",209.641720866167,234.077693655561,211.906816045487,215.625814233112,540.3673,538.4999,"gauss",0.0136,211.906816045487,215.625814233112,"opt_within","interval",214.851180309385,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2002",133,282,209,215
"3","Adams_ND",215.535581544724,8.32632482762541,21.3412292361525,204.864966926647,49508.053654204,2372.09768198276,FALSE,65.6525509473183,"in_range",213.978441265473,219.270966855739,214.925283883846,216.337665784405,653.296,654.8647,"gauss",0.0064,214.925283883846,216.337665784405,"opt_within","interval",215.535581544724,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2003",135,290,211,219
"4","Adams_ND",211.17677565869,8.43372715093317,21.6165124673088,200.368519425036,12068.7293521424,570.889515765122,FALSE,60.0973724580318,"in_range",205.399831990859,231.752113219667,208.857140585557,213.521400211862,848.0805,847.9393,"gauss",0.0292,208.857140585557,213.521400211862,"opt_within","interval",211.17677565869,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2005",125,292,205,215
"5","Adams_ND",228.393481684879,7.11276847530208,18.2307591497594,219.278102109999,37880.8489070723,2124.66809499052,FALSE,55.6848314143067,"in_range",226.435184820376,231.86228464887,227.693146185401,229.200958457337,617.8101,618.1336,"gauss",0.0078,227.693146185401,229.200958457337,"opt_within","interval",228.393481684879,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2009",147,313,223,232
"6","Adams_ND",232.618176854848,NA,NA,NA,NA,1626.6553917813,TRUE,0,"in_range",NA,NA,NA,NA,676.5426,674.639,"exclude",-0.0061,NA,NA,"unclear","interval",NA,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2011",157,252,223,235
"7","Adams_ND",214.58970979521,8.00846408037894,20.5265193596347,204.326450115393,38947.2631293337,1940.16103615661,FALSE,62.3242786391088,"in_range",212.593050863062,235.650672358218,213.274176202713,217.120522301619,487.3379,486.2772,"gauss",0.0315,213.274176202713,217.120522301619,"opt_within","interval",214.58970979521,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2013",135,299,209,216
"8","Adams_ND",227.744201263813,16.4120345895303,42.0657372439694,206.711332641828,64725.1290633352,1573.33269357572,FALSE,125.943103721584,"greater_than",216.13823984531,290.128104268559,217.655039775574,229.755475356517,491.9949,490.095,"gauss",0.0432,217.655039775574,275,"opt_after","interval",227.744201263813,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2014",142,310,210,221
"9","Adams_ND",257.259183139389,14.7280845821709,37.749599707509,238.384383285634,164179.591036745,4447.16216003147,FALSE,120.734520259241,"greater_than",245.665786896021,430.578876168674,247.412775326305,271.672501714791,710.1954,708.3718,"gauss",0.0688,247.412775326305,258,"opt_after","interval",257.259183139389,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2015",139,293,236,246
"10","Adams_ND",214.609402463124,10.4196705096674,26.7066901082462,201.256057409001,69166.3152502818,2648.19962467246,FALSE,82.7384055008335,"in_range",211.500507553547,250.867989098619,212.401992022242,219.472202452563,474.849,474.5778,"gauss",0.0366,212.401992022242,219.472202452563,"opt_within","interval",214.609402463124,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2016",138,300,205,215
"11","Adams_ND",224.919414325492,12.9111183234694,33.0925278007475,208.373150425118,64232.9142848552,1984.74095424014,FALSE,100.628853227473,"in_range",221.861641300821,242.452089730027,223.250861668715,228.083926835418,562.2958,566.1576,"gauss",0.0172,223.250861668715,228.083926835418,"opt_within","interval",224.919414325492,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2017",151,300,213,231
"12","Adams_ND",220.311965980696,8.01220389802676,20.5361048979575,210.043913531718,64760.2347042063,3224.53048387715,FALSE,64.4115124498549,"in_range",218.621371795519,232.572147262011,219.26929208978,222.778381838217,611.3933,613.9167,"gauss",0.0519,219.26929208978,222.778381838217,"opt_within","interval",220.311965980696,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2018",151,305,211,221
"13","Adams_ND",226.884515029982,10.0385241793556,25.7297727556211,214.019628652171,53098.5569523546,2110.19658050553,FALSE,78.5550860821172,"in_range",224.647734766416,234.75876887288,225.854085655545,228.474984464408,687.7201,689.3881,"gauss",0.0121,225.854085655545,228.474984464408,"opt_within","interval",226.884515029982,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2019",158,325,218,231
"14","Adams_ND",208.09865239929,7.36452315249768,18.8760323511457,198.660636223717,34829.3296131562,1886.7334507616,FALSE,57.2071390860169,"in_range",206.497505216049,213.966671482954,207.294716186781,209.435328972032,600.3257,610.7968,"gauss",0.0243,207.294716186781,209.435328972032,"opt_within","interval",208.09865239929,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2020",139,292,200,211
"15","Adams_ND",217.266567770613,5.47029696518755,14.02093527946,210.256100130883,46581.5097984255,3397.13435336109,FALSE,44.1183774719051,"in_range",216.604142960954,218.550439653365,216.892514190501,217.795522724937,763.6681,789.9809,"gauss",0.0626,216.892514190501,217.795522724937,"opt_within","interval",217.266567770613,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2021",154,302,209,219
"16","Adams_ND",224.875639462274,10.6598745465585,27.3223578273022,211.214460548623,78101.3012002823,2922.91537457342,FALSE,85.1741283414542,"greater_than",220.769463527502,282.957442610762,221.752915583302,231.025956486693,415.5324,414.9497,"gauss",0.0486,221.752915583302,259,"opt_after","interval",224.875639462274,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,"2022",152,294,214,223
"17","Box Butte_NE",225.085096114172,12.930372864469,33.1418791750714,208.514156526636,39038.3791633147,1204.45559999155,FALSE,97.4080816325204,"in_range",220.255360184923,233.45690816374,223.857587263645,226.483990218793,145.4972,144.369,"gauss",0.002,223.857587263645,226.483990218793,"opt_within","interval",225.085096114172,"Alliance-Hemingford_1","Box_Butte","NE",42.2141,-102.9801,"2014",155,NA,220,230
"18","Box Butte_NE",223.578279698908,NA,NA,NA,NA,900.626614759884,TRUE,0,"in_range",NA,NA,NA,NA,170.0644,169.1096,"exclude",-2e-04,NA,NA,"unclear","interval",NA,"Alliance-Hemingford_2","Box_Butte","NE",42.2141,-102.9801,"2016",158,NA,219,228
"19","Brookings_SD",224.126576757346,10.6245052067949,27.2317025618096,210.510725476442,54542.7253305519,2048.03883090603,FALSE,82.9780682772411,"in_range",217.490722650812,226.847064559366,222.672366839638,225.156945760569,756.4294,760.8673,"gauss",-0.006,222.672366839638,225.156945760569,"opt_within","interval",224.126576757346,"Brookings","Brookings","SD",44.3693,-96.7878,"1982",154,267,220,231
"20","Brookings_SD",218.624029157137,4.94483194013009,12.6741142284573,212.286972042908,9860.1747407306,795.505417342986,FALSE,36.1452742823307,"in_range",201.115647701231,220.343382568825,216.667888024917,219.861976840089,673.102,671.8444,"gauss",-0.0737,216.667888024917,219.861976840089,"opt_within","interval",218.624029157137,"Brookings","Brookings","SD",44.3693,-96.7878,"1983",152,300,218,223
"21","Brookings_SD",240.641504376186,10.8695044697918,27.8596609399113,226.71167390623,25794.8028627959,946.743938988999,FALSE,80.4814909326136,"in_range",226.194231979858,248.93957981368,238.260670540326,242.762264077106,631.0603,630.3358,"gauss",-0.0057,238.260670540326,242.762264077106,"opt_within","interval",240.641504376186,"Brookings","Brookings","SD",44.3693,-96.7878,"1984",179,314,234,247
"22","Brookings_SD",244.949365495579,NA,NA,NA,NA,1470.86327144349,TRUE,0,"in_range",NA,NA,NA,NA,542.9256,541.3616,"exclude",-0.0131,NA,NA,"unclear","interval",NA,"Brookings","Brookings","SD",44.3693,-96.7878,"1985",171,311,236,246
"23","Brookings_SD",235.400837423713,8.21166869995173,21.0473537563134,224.877160545557,19016.7278555284,923.877600724698,FALSE,60.693418714956,"in_range",201.722947346443,238.596643829491,230.969871925688,237.548979079675,472.5467,472.9288,"gauss",-0.0559,230.969871925688,237.548979079675,"opt_within","interval",235.400837423713,"Brookings","Brookings","SD",44.3693,-96.7878,"1986",171,328,234,246
"24","Brookings_SD",193.00796279907,26.8996957586065,68.9466944242313,158.534615586954,111216.49847492,1649.42250343673,FALSE,207.084760219364,"less_than",163.288253192111,208.224917822079,199.389534814322,207.146012694184,463.4464,461.4593,"gauss",-0.0207,187,207.146012694184,"opt_before","interval",193.00796279907,"Brookings","Brookings","SD",44.3693,-96.7878,"1988",147,297.821656050955,204,212
"25","Brookings_SD",228.473217009167,11.9082241896708,30.5220067062573,213.212213656038,36645.3305584323,1227.67018038892,FALSE,89.8285807244331,"in_range",224.324291103459,282.266352613102,225.575296174581,234.765678688014,457.4996,458.1966,"gauss",0.0346,225.575296174581,234.765678688014,"opt_within","interval",228.473217009167,"Brookings","Brookings","SD",44.3693,-96.7878,"1993",146,298,216,230
"26","Brookings_SD",207.080044789195,34.2078996243332,87.6783746351135,163.240857471638,174157.053200966,2031.06921836746,FALSE,267.020083135184,"in_range",194.851746768161,219.289980629421,206.967555779609,210.87597474245,420.7712,418.7772,"gauss",-0.0021,206.967555779609,210.87597474245,"opt_within","interval",207.080044789195,"Brookings","Brookings","SD",44.3693,-96.7878,"1994",139,286,205,213
"27","Brookings_SD",216.524924588596,18.0498509396237,46.2636294590429,193.393109859075,112049.195251508,2476.53909277734,FALSE,142.715936437765,"in_range",212.814844679701,257.442264534149,214.040186727762,221.189927872424,641.6866,640.3193,"gauss",0.0113,214.040186727762,221.189927872424,"opt_within","interval",216.524924588596,"Brookings","Brookings","SD",44.3693,-96.7878,"1997",140,281,208,219
"28","Brookings_SD",216.718732646049,NA,NA,NA,NA,2177.91720154581,TRUE,0,"in_range",NA,NA,NA,NA,465.7781,465.1615,"exclude",-0.019,NA,NA,"unclear","interval",NA,"Brookings","Brookings-NuSun","SD",44.3693,-96.7878,"1998",146,297.821656050955,212,219
"29","Cass_ND",210.877509983712,16.5956974340823,42.5364840559055,189.609267955759,81458.1327589544,1958.16375715317,FALSE,129.231474484619,"in_range",189.870340243371,218.005115281274,209.583088318508,214.467162020239,390.7518,388.9458,"gauss",-0.0118,209.583088318508,214.467162020239,"opt_within","interval",210.877509983712,"Casselton_1","Casselton","ND",46.9005,-97.2112,"1982",140,292,210,218
"30","Cass_ND",219.356431340423,33.710087544837,86.4024309354628,176.155215872692,269953.602933964,3194.76791075711,FALSE,270.845728093038,"greater_than",203.819530732209,249.117488048572,205.906240659591,212.686802782394,54.3288,52.5023,"gauss",0.0121,205.906240659591,251.763636363636,"opt_after","interval",219.356431340423,"Casselton_ASF","Casselton_Sunwheat-full","ND",46.8871,-97.2305,"1987",148,286.763636363636,199,212
"31","Cass_ND",213.585521168882,21.3343012774247,54.6820144037676,186.244513966998,155679.337958498,2911.13682557152,FALSE,170.421399968608,"greater_than",204.587445547737,299.203880689204,205.820337842495,219.486397982536,748.2947,746.7499,"gauss",0.0218,205.820337842495,239,"opt_after","interval",213.585521168882,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1990",141,274,198,209
"32","Cass_ND",218.149439891529,15.5320420347577,39.8102255714966,198.244327105781,106032.384644892,2723.45395614914,FALSE,123.552732269131,"in_range",214.926026251604,241.624219027965,216.339014863442,220.975410345861,832.0012,832.3407,"gauss",0.0088,216.339014863442,220.975410345861,"opt_within","interval",218.149439891529,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1992",139,282,211,221
"33","Cass_ND",226.038514695314,16.3914167369631,42.0128915614981,205.032068914565,91787.0012378101,2233.95672092499,FALSE,128.745408811212,"in_range",220.563240801267,247.0429931998,224.057485626096,228.535055147462,955.3755,955.0301,"gauss",0.0059,224.057485626096,228.535055147462,"opt_within","interval",226.038514695314,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1993",140,284,218,230
"34","Cass_ND",202.683930709524,NA,NA,NA,NA,2107.9177662597,TRUE,0,"in_range",NA,NA,NA,NA,1549.1087,1549.0538,"linear",0.0125,213,249.375,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1994",137,284.375,199,213
"35","Cass_ND",212.432851738129,NA,NA,NA,NA,1638.96759837984,TRUE,0,"in_range",NA,NA,NA,NA,1394.9609,1399.6083,"exclude",0.0029,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1995",138,285,207,218
"36","Cass_ND",214.951702112656,12.5127910848066,32.0715740081328,198.91591510859,76246.0092065319,2430.93300113486,FALSE,98.8179748759291,"in_range",187.01215925569,217.387132371108,211.056032171497,216.602828651687,1667.9499,1669.2652,"gauss",-0.0211,211.056032171497,216.602828651687,"opt_within","interval",214.951702112656,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1996",143,281.571428571429,213,224
"37","Cass_ND",234.564471634235,38.3212902474975,98.2214190207389,185.453762123866,226541.806814026,2358.40454308687,FALSE,302.048412226588,"greater_than",213.149993153817,335.119547005986,214.736608346345,230.986981876884,1543.4452,1541.4785,"gauss",0.0151,214.736608346345,245.380952380952,"opt_after","interval",234.564471634235,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1997",141,280.380952380952,206,219
"38","Cass_ND",220.584907643825,11.9722534179059,30.6861202216279,205.241847533011,83822.8953389342,2793.16648663241,FALSE,95.3877218302721,"in_range",218.900954014812,233.759436321766,219.536371273171,222.806572893395,1912.0177,1913.1887,"gauss",0.0168,219.536371273171,222.806572893395,"opt_within","interval",220.584907643825,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1998",146,295.428571428571,212,224
"39","Cass_ND",457.509399216324,224.609508948418,575.697335658099,169.660731387275,2693921.34652241,4784.83359958976,FALSE,1849.25596367324,"greater_than",208.668914830403,277.66780297506,213.090979629295,223.539314269361,1904.0642,1902.0643,"gauss",0.0048,213.090979629295,250.458333333333,"opt_after","interval",457.509399216324,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"1999",146,285.458333333333,206,219
"40","Cass_ND",223.533672124903,17.5840019078033,45.0696103469692,200.998866951418,123182.219039611,2794.73328234587,FALSE,140.103712516413,"greater_than",217.242961468578,300.382497429084,218.154295121386,228.704176701513,871.4121,869.8925,"gauss",0.0235,218.154295121386,255,"opt_after","interval",223.533672124903,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2000",143,290,212,220
"41","Cass_ND",211.251188871587,NA,NA,NA,NA,2034.17619488375,TRUE,0,"in_range",NA,NA,NA,NA,1281.5237,1287.5076,"exclude",0.0275,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2001",145,285.076923076923,205,219
"42","Cass_ND",214.453547424379,15.7323359311377,40.3235994844462,194.291747682155,116307.357197585,2949.33457504136,FALSE,125.774765656597,"greater_than",210.880361530781,259.756173207651,211.872793955888,220.604428470016,1239.6277,1239.0347,"gauss",0.0218,211.872793955888,249,"opt_after","interval",214.453547424379,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2002",140,284,203,214
"43","Cass_ND",218.387847489736,NA,NA,NA,NA,2722.02561616113,TRUE,0,"in_range",NA,NA,NA,NA,947.1506,946.1674,"linear",0.0116,225,248,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2003",148,283,217,225
"44","Cass_ND",223.191407628353,13.3546965959426,34.2294646598069,206.07667529845,64776.4401338111,1935.05412553668,FALSE,103.912176458177,"in_range",208.824289710143,226.256190818088,221.336797968903,224.437430477449,1904.8598,1904.5151,"gauss",-0.0064,221.336797968903,224.437430477449,"opt_within","interval",223.191407628353,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2004",148,294,220,229
"45","Cass_ND",210.028852626425,NA,NA,NA,NA,2972.12650638841,TRUE,0,"in_range",188.066367969741,240.442345289379,207.410288454654,215.210411036381,1373.5438,1371.5844,"exclude",3e-04,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2005",143,291,203,217
"46","Cass_ND",205.741948644613,23.4495162401613,60.1035284976844,175.690184395771,168677.760682298,2869.68352824066,FALSE,187.14955380262,"in_range",199.129691904217,227.897830182254,203.285799067633,207.777855040901,1436.9986,1435.2402,"gauss",0.0037,203.285799067633,207.777855040901,"opt_within","interval",205.741948644613,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2006",143,282,199,209
"47","Cass_ND",209.926169188586,8.23074985700851,21.0962607297105,199.378038823731,46828.4790385725,2269.76406037551,FALSE,64.7145550107908,"in_range",202.365000903858,211.363115002213,208.639337811313,210.670880586745,1066.2073,1066.622,"gauss",-0.0131,208.639337811313,210.670880586745,"opt_within","interval",209.926169188586,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2007",144,283,207,214
"48","Cass_ND",218.233775523183,15.9852249554643,40.9717801345159,197.747885455925,114578.801974033,2859.53614494237,FALSE,127.548991423355,"in_range",214.119684736554,229.578173191599,216.90484882543,220.002566481536,1164.4445,1163.3626,"gauss",0.0033,216.90484882543,220.002566481536,"opt_within","interval",218.233775523183,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2008",142,304,212,224
"49","Cass_ND",226.448603154459,20.0127204335772,51.2946664049146,200.801269952001,146112.390344043,2912.66798995286,FALSE,159.8696956294,"in_range",220.880695563625,258.453138255798,223.255908694375,229.191260502802,858.1442,856.4363,"gauss",0.0084,223.255908694375,229.191260502802,"opt_within","interval",226.448603154459,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2009",152,314,217,227
"50","Cass_ND",213.759506083819,5.14087646394169,13.1765965612718,207.171207803183,22476.6519953306,1744.23308276355,FALSE,39.7255592877844,"in_range",212.988123228648,215.746025066094,213.367461031016,214.335831959198,976.8275,979.5872,"gauss",0.023,213.367461031016,214.335831959198,"opt_within","interval",213.759506083819,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,"2010",147,265,208,217
"51","Cavalier_ND",212.955823988363,NA,NA,NA,NA,1535.4941350523,TRUE,0,"in_range",NA,NA,NA,NA,317.7501,318.1972,"exclude",-0.0093,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1978",138,287.464013547841,205,217
"52","Cavalier_ND",200.836627952904,26.4803806829951,67.8719466410188,166.900654632395,211564.156041977,3187.3366124525,FALSE,212.72750974967,"less_than",135.739950873616,221.500349122331,204.49536470131,220.207011030892,487.7773,485.871,"gauss",-0.0315,193,220.207011030892,"opt_before","interval",200.836627952904,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1979",153,289,219,228
"53","Cavalier_ND",240.478758725736,NA,NA,NA,NA,943.8657550775,TRUE,0,"in_range",NA,NA,NA,NA,481.0406,479.657,"exclude",-0.0086,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1980",170,287.464013547841,233,242
"54","Cavalier_ND",211.274261879463,10.5968718698389,27.1608754693352,197.693824144795,54951.2803550809,2068.76041959424,FALSE,82.81686826808,"in_range",202.505360284633,217.707009168451,209.904866527694,212.63013525268,499.3709,498.1169,"gauss",-0.0034,209.904866527694,212.63013525268,"opt_within","interval",211.274261879463,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1982",144,299,208,215
"55","Cavalier_ND",208.391486209312,8.19270040731336,20.9987360660606,197.892118176282,24899.6612471377,1212.48515694397,FALSE,61.7467796540103,"in_range",188.950632251665,210.860714272502,205.732034893604,209.850774842684,466.6477,467.3285,"gauss",-0.0295,205.732034893604,209.850774842684,"opt_within","interval",208.391486209312,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1983",136,287.464013547841,205,215
"56","Cavalier_ND",210.286165751486,17.0156767939632,43.6129344682089,188.479698517382,74733.2764632954,1752.16443607554,FALSE,131.526731696476,"less_than",167.445211405798,217.223386440008,207.218824216259,216.165695310576,478.326,476.6827,"gauss",-0.0252,177,216.165695310576,"opt_before","interval",210.286165751486,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1984",137,287.464013547841,213,223
"57","Cavalier_ND",165.304546899651,38.0254400589634,97.4631244761739,116.572984661565,363252.193964204,3811.0448793279,FALSE,308.838844571171,"less_than",161.51383145361,216.586476196139,205.494805743993,215.557081931049,398.7207,396.7247,"gauss",-0.0356,175,215.557081931049,"opt_before","interval",165.304546899651,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1985",135,287.464013547841,213,221
"58","Cavalier_ND",210.77177575427,NA,NA,NA,NA,1990.93146911684,TRUE,0,"in_range",NA,NA,NA,NA,439.0464,437.3684,"exclude",-0.0031,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1986",140,287.464013547841,207,214
"59","Cavalier_ND",204.784945184441,NA,NA,NA,NA,929.072324166393,TRUE,0,"in_range",NA,NA,NA,NA,236.1448,243.1975,"exclude",-0.0151,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1988",136,287.464013547841,200,208
"60","Cavalier_ND",201.030579861571,13.617396225923,34.9027909039455,183.579184409598,53454.430628907,1566.02863710905,FALSE,104.464499926876,"less_than",172.716333861621,206.605315831252,199.19804332868,205.326646287607,285.6681,283.9919,"gauss",-0.0258,175,205.326646287607,"opt_before","interval",201.030579861571,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1989",135,269,202,210
"61","Cavalier_ND",201.853091824846,11.3944081454576,29.2050431945308,187.250570227581,74750.436692847,2617.17057126266,FALSE,90.4107281936091,"in_range",178.080415618954,204.890730218185,199.42770680925,203.760217269946,285.4132,283.6938,"gauss",-0.0174,199.42770680925,203.760217269946,"opt_within","interval",201.853091824846,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1991",137,284,200,208
"62","Cavalier_ND",216.465080037777,12.2790368477041,31.4724377911099,200.728861142223,77214.7186277805,2508.68340179967,FALSE,97.1675393099249,"in_range",189.410292424777,219.176323690566,212.161421909531,218.22366844469,374.3625,378.1855,"gauss",-0.0238,212.161421909531,218.22366844469,"opt_within","interval",216.465080037777,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1992",136,287.464013547841,215,226
"63","Cavalier_ND",225.107657738671,32.8877804478179,84.2947730403764,182.960271218483,256900.312556517,3116.30627338178,FALSE,263.83140263892,"greater_than",216.537599621572,325.305472170944,218.257760057206,233.443009288432,733.4821,731.8153,"gauss",0.0085,218.257760057206,259,"opt_after","interval",225.107657738671,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1994",137,294,207,224
"64","Cavalier_ND",221.652647622126,33.3994393119031,85.6062074769627,178.849543883645,217313.036205783,2595.71298234332,FALSE,264.87446789592,"in_range",205.670085253851,249.278036569244,217.327905933823,223.58364861231,829.8162,827.8513,"gauss",0.0024,217.327905933823,223.58364861231,"opt_within","interval",221.652647622126,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1996",145,289,212,225
"65","Cavalier_ND",269.609310508591,51.7308667221577,132.591546469521,203.313537273831,704068.076013519,5429.68911213647,FALSE,429.076581708335,"greater_than",213.084561356529,475.456625653879,215.538756546176,251.45792344556,800.9263,798.9579,"gauss",0.0224,215.538756546176,246,"opt_after","interval",269.609310508591,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1997",135,281,202,216
"66","Cavalier_ND",213.297538781895,14.0422875097915,35.9918310840013,195.301623239894,105798.692580441,3005.74757866913,FALSE,112.396431301892,"in_range",210.083253591974,219.74838049117,212.222970529146,214.60541863582,995.3387,995.0539,"gauss",0.0025,212.222970529146,214.60541863582,"opt_within","interval",213.297538781895,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1998",139,272,207,218
"67","Cavalier_ND",230.661853268135,22.4949242456605,57.6568107676669,201.833447884301,135115.146251303,2396.23587853007,FALSE,177.486570570473,"greater_than",216.509594204781,350.306150231369,217.962048406612,237.25187646641,1065.7381,1063.8235,"gauss",0.0319,217.962048406612,249,"opt_after","interval",230.661853268135,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"1999",139,284,208,220
"68","Cavalier_ND",515.753588992695,134.235730728174,344.06002173343,343.72357812598,7723506.89235626,22953.8993501832,FALSE,1203.11423609569,"greater_than",215.233078745576,288.267051369719,217.265866388825,227.170075937884,550.8388,548.8389,"gauss",0.0166,217.265866388825,250,"opt_after","interval",515.753588992695,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2000",136,285,211,220
