"","location","year","latitude","longitude","n","planting_doy_combined","harvest_doy_combined","flower_doy_combined","county_state","State","CUM_GDD_70","GDD_modave","GDD_future","GDD_fixed","tot_precip","frost_day"
"1393","Frankfort","2008",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",887.5,829.07,948.40675,1437.57,147.73,301
"1394","Frankfort","2009",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",827.195,790.05,916.09005,1363.09,120.31,282
"1395","Frankfort","2010",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1017.27,945.865,1054.0854,1559.025,51.91,301
"1396","Frankfort","2011",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",988.775,898.39,1020.62755,1541.62,97.37,292
"1397","Frankfort","2012",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1103.995,952.93,1056.2001,1596.175,83.32,279
"1398","Frankfort","2013",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",910.24,849.55,970.0806,1521.15,77.81,298
"1399","Frankfort","2014",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",926.025,871.98,987.3887,1459.435,70.12,304
"1400","Frankfort","2015",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",969.21,889.305,995.4265,1500.465,170.33,289
"1401","Frankfort","2016",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1035.915,924.56,1025.73735,1574.765,125.68,324
"1402","Frankfort","2017",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",968.905,848.98,952.8626,1475.18,124.36,300
"1403","Frankfort","2018",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1115.165,992.88,1090.7807,1655.085,93.33,277
"1404","Frankfort","2019",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",974.735,898.92,1013.9862,1486.75,264.66,301
"1405","Frankfort","2020",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1083.545,977.485,1085.8815,1589.095,87.07,292
"1406","Frankfort","2021",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1114.67,954.17,1052.15875,1611.45,125.71,305
"1407","Frankfort","2022",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1009.96,917.29,1024.04315,1610.995,52.05,280
"1408","Frankfort","2023",44.8766,-98.3054,365,140,281,209.223880597015,"Spink_SD","SD",1090.86,967.185,1063.4046,1659.67,141.2,300
"1409","GRDO","1980",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1314.66,1001.13,1089.64655,1619.29,120.89,298
"1410","GRDO","1981",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1250.395,1004.58,1091.3885,1600.665,71.14,313
"1411","GRDO","1982",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1113.805,931.33,1026.3357,1583.505,99.17,293
"1412","GRDO","1983",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1198.66,958.975,1053.5807,1604.435,9.88,264
"1413","GRDO","1984",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1193.225,960.985,1046.7635,1632.81,75.68,316
"1414","GRDO","1985",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1172.44,933.94,1023.09765,1593.82,131.3,272
"1415","GRDO","1986",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1219.68,990.86,1079.2946,1621.56,95.36,286
"1416","GRDO","1987",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1205.63,976.29,1064.4035,1630.995,77.33,313
"1417","GRDO","1988",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1247.895,996.445,1084.90155,1645.8,124.88,315
"1418","GRDO","1989",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1081.905,919.165,1019.03595,1596.855,151.77,292
"1419","GRDO","1990",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1196.095,972.775,1063.4535,1625.3,104.33,291
"1420","GRDO","1991",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1191.615,984.89,1076.5296,1694.315,131.87,302
"1421","GRDO","1992",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1031.725,898.18,999.86985,1475.63,188.45,290
"1422","GRDO","1993",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1091.935,922.62,1018.46875,1537.84,191.66,300
"1423","GRDO","1994",38.4721,-101.7724,365,144,259,209.484848484848,"Greeley_KS","KS",1170.33,951.51,1041.7921,1641.99,128.27,309
"1424","GRDO","1995",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1092.85,902.96,1003.52095,1497.72,67.67,294
"1425","GRDO","1996",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1139.715,955.07,1045.8546,1597.595,214.32,292
"1426","GRDO","1997",38.4721,-101.7724,365,156,273,215.767441860465,"Greeley_KS","KS",1146.23,959.71,1057.8593,1578.195,221.94,298
"1427","GRDO","1998",38.4721,-101.7724,365,149,279.645833333333,209.621621621622,"Greeley_KS","KS",1117.61,922.79,1016.6932,1583.395,183.77,314
"1428","GRDO","1999",38.4721,-101.7724,365,153,279.645833333333,212.219512195122,"Greeley_KS","KS",1160.045,973.225,1069.4043,1596.915,120.59,306
"1429","GRDO","2000",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1196.215,948.625,1041.4796,1646.67,118.87,281
"1430","GRDO","2001",38.4721,-101.7724,365,144,253,201.967741935484,"Greeley_KS","KS",1207.56,969.86,1066.3882,1641.015,123.35,298
"1431","GRDO","2002",38.4721,-101.7724,365,142,273,207.115384615385,"Greeley_KS","KS",1260.61,988.395,1078.68015,1680.305,0,297
"1432","GRDO","2003",38.4721,-101.7724,365,169,290,226.941176470588,"Greeley_KS","KS",1338.97,1034.07,1121.97405,1619.815,82.79,299
"1433","GRDO","2004",38.4721,-101.7724,365,138,300,197.681818181818,"Greeley_KS","KS",1007.36,858.65,964.9779,1518.525,157.66,307
"1434","GRDO","2005",38.4721,-101.7724,365,158,291,214.7,"Greeley_KS","KS",1222.675,974.93,1069.1671,1605.705,99.78,297
"1435","GRDO","2006",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1295.125,1014.06,1100.6835,1657.34,85.66,304
"1436","GRDO","2007",38.4721,-101.7724,365,172,306,224.131578947368,"Greeley_KS","KS",1300.395,1037.72,1125.8221,1650.78,78.18,307
"1437","GRDO","2008",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1204.545,954.87,1043.08155,1570.955,178.87,301
"1438","GRDO","2009",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1140.35,942.315,1040.1518,1574.785,141.54,283
"1439","GRDO","2010",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1267.665,1010.885,1100.8246,1634.13,116.04,301
"1440","GRDO","2011",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1297.01,1009.665,1096.54655,1656.78,162.09,300
"1441","GRDO","2012",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1370.825,1023.815,1109.2535,1660.975,33.54,301
"1442","GRDO","2013",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1213.71,968.685,1059.69265,1659.45,160.82,306
"1443","GRDO","2014",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1146.635,936.26,1033.0829,1589.405,126.3,315
"1444","GRDO","2015",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1254.555,1016.36,1105.26655,1630.51,144.33,317
"1445","GRDO","2016",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1287.455,1020.68,1108.1285,1652.87,107.51,314
"1446","GRDO","2017",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1178.565,968.765,1060.47155,1585.78,145.27,300
"1447","GRDO","2018",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1244.8,986.425,1071.8635,1676.47,144.05,288
"1448","GRDO","2019",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1178.525,952.735,1042.57155,1562.74,114.77,284
"1449","GRDO","2020",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1236.735,980.715,1067.52655,1624.485,127.26,298
"1450","GRDO","2021",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1179.36,976.755,1064.0735,1625.395,36.44,322
"1451","GRDO","2022",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1276.71,1002.415,1094.78765,1636.32,145.07,298
"1452","GRDO","2023",38.4721,-101.7724,365,152.789308176101,279.645833333333,212.135220125786,"Greeley_KS","KS",1092.95,934.61,1034.2407,1589.335,92.64,301
"1453","Galchutt","1980",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1000.865,890.215,997.63985,1493.465,172.38,286
"1454","Galchutt","1981",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",905.21,848.655,971.2884,1464.145,159.78,295
"1455","Galchutt","1982",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",885.465,819.085,934.90705,1408.64,91.02,294
"1456","Galchutt","1983",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1001.54,898.155,1009.7726,1533.27,124.69,287
"1457","Galchutt","1984",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",925.44,860.86,965.84345,1475.63,41.79,270
"1458","Galchutt","1985",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",850.585,791.095,908.7473,1384.72,155.49,282
"1459","Galchutt","1986",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1007.215,923.985,1025.9518,1469.515,243.87,282
"1460","Galchutt","1987",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1088.88,950.34,1050.5018,1547.94,121.47,284
"1461","Galchutt","1988",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1205.24,988.215,1075.4135,1646.66,134.64,278
"1462","Galchutt","1989",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",989.155,872.615,980.7726,1518.175,166.83,276
"1463","Galchutt","1990",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",938.615,867.84,976.01485,1470.185,104.11,291
"1464","Galchutt","1991",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1021.875,950.09,1052.78485,1638.44,60.92,288
"1465","Galchutt","1992",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",734.48,722.895,858.60225,1305.2,171.9,289
"1466","Galchutt","1993",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",769.32,756.385,900.50665,1365.835,160.13,275
"1467","Galchutt","1994",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",931.22,886.685,997.914,1487.095,89.82,304
"1468","Galchutt","1995",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",989.925,910.19,1020.1401,1540.99,83.69,265
"1469","Galchutt","1996",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",931.45,866.275,976.344,1490.005,54.8,304
"1470","Galchutt","1997",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",984.24,908.35,1015.26705,1469.385,93.39,295
"1471","Galchutt","1998",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",930.87,879.65,989.50065,1574.37,55.14,307
"1472","Galchutt","1999",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",989.45,907.98,1021.4912,1508.605,130.55,296
"1473","Galchutt","2000",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",891.86,832.335,959.90975,1446.03,56.64,282
"1474","Galchutt","2001",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",983.2,901.71,1022.24035,1543.5,146.53,279
"1475","Galchutt","2002",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1058.56,951.555,1053.5104,1524.815,143.3,294
"1476","Galchutt","2003",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",936.9,872.49,987.60035,1495.575,14.19,274
"1477","Galchutt","2004",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",803.01,765.525,897.71,1278.65,124.13,278
"1478","Galchutt","2005",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",999.14,924.11,1044.82925,1529.915,177.45,320
"1479","Galchutt","2006",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1081.79,962.95,1058.86375,1579.76,83.17,285
"1480","Galchutt","2007",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1034.775,948.49,1053.75875,1584.945,96.19,310
"1481","Galchutt","2008",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",888.88,842.12,959.2609,1422.73,170.75,302
"1482","Galchutt","2009",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",815.525,795.87,923.2623,1362.825,119.01,283
"1483","Galchutt","2010",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",993.78,936.26,1043.47095,1545.735,143.38,309
"1484","Galchutt","2011",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",978.015,903.98,1021.51675,1525.145,177.57,293
"1485","Galchutt","2012",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1045.555,933.22,1037.22955,1561.48,119.22,286
"1486","Galchutt","2013",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",945.18,886.2,1003.29535,1526.455,61.82,301
"1487","Galchutt","2014",46.3875,-96.8095,365,148,289,215.2,"Richland_ND","ND",955.985,911.48,1030.18065,1483.645,110.07,304
"1488","Galchutt","2015",46.3875,-96.8095,365,142,288,209.585365853659,"Richland_ND","ND",949.09,894.06,1007.3987,1471.44,139.22,289
"1489","Galchutt","2016",46.3875,-96.8095,365,145,298,210.333333333333,"Richland_ND","ND",1005.505,932.46,1039.63845,1561.13,262.78,324
"1490","Galchutt","2017",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",946.435,864.93,978.5301,1426.635,161.63,301
"1491","Galchutt","2018",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1033.495,958.055,1059.48375,1590.675,175.44,285
"1492","Galchutt","2019",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",957.1,894.27,1009.14425,1408.47,129.19,301
"1493","Galchutt","2020",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1048.965,956.75,1061.4529,1545.155,217.43,292
"1494","Galchutt","2021",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1049.34,919.16,1014.97735,1574.22,110.12,307
"1495","Galchutt","2022",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1024.665,936.745,1039.35735,1554.125,86.09,290
"1496","Galchutt","2023",46.3875,-96.8095,365,144.834862385321,291.348623853211,211.614678899083,"Richland_ND","ND",1045.905,944.95,1046.32375,1620.035,93.51,300
"1497","Greeley","1980",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1318.55,1016.445,1106.1171,1607.355,106.19,298
"1498","Greeley","1981",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1225.79,1001.315,1093.0071,1572.03,66.56,313
"1499","Greeley","1982",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1115.365,942.91,1041.03625,1553.12,59.78,293
"1500","Greeley","1983",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1203.695,963.935,1059.3943,1565.175,61.76,314
"1501","Greeley","1984",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1176.51,962.64,1050.47905,1604.78,62.52,306
"1502","Greeley","1985",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1170.535,947.545,1038.11015,1572.37,153.04,272
"1503","Greeley","1986",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1224.55,998.485,1086.9971,1594.42,147.22,285
"1504","Greeley","1987",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1209.055,984.215,1073.43905,1600.26,24.26,313
"1505","Greeley","1988",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1262.145,1012.88,1100.74905,1631.945,98.4,302
"1506","Greeley","1989",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1082.145,929.01,1028.34845,1563.375,91.41,292
"1507","Greeley","1990",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1192.575,980.15,1072.01905,1604.95,76.73,308
"1508","Greeley","1991",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1172.365,982.84,1077.67625,1663.715,146.78,302
"1509","Greeley","1992",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1035.555,910.26,1012.2204,1448.14,183.07,290
"1510","Greeley","1993",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1085.115,922.625,1019.0293,1492.32,208.32,300
"1511","Greeley","1994",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1199.56,967.685,1055.63905,1617.03,74.19,309
"1512","Greeley","1995",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1104.12,912.61,1013.0165,1461.905,43.05,297
"1513","Greeley","1996",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1144.74,967.64,1060.0432,1577.275,162.02,292
"1514","Greeley","1997",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1117.64,946.57,1046.88235,1556.305,172.22,298
"1515","Greeley","1998",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1101.035,929.8,1025.31515,1560.735,185.97,314
"1516","Greeley","1999",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1142.55,963.7,1062.33735,1575.03,137.82,290
"1517","Greeley","2000",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1204.575,952.14,1044.93625,1610.77,116.18,281
"1518","Greeley","2001",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1275.545,1000.385,1091.53015,1601.375,65.78,298
"1519","Greeley","2002",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1281.365,1001.92,1091.3771,1623.455,69.01,296
"1520","Greeley","2003",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1208.52,967.74,1062.83625,1581.865,47.19,299
"1521","Greeley","2004",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1027.73,882.055,990.74955,1486.24,143.66,307
"1522","Greeley","2005",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1196.2,958.77,1056.32125,1575.37,110.3,297
"1523","Greeley","2006",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1283.185,1024.17,1112.45905,1632.505,101.41,295
"1524","Greeley","2007",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1201.495,985.865,1075.1096,1636.59,105.36,310
"1525","Greeley","2008",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1194.31,964.345,1053.83015,1552.15,192.06,301
"1526","Greeley","2009",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1123.07,944.59,1043.61125,1529.09,149.4,283
"1527","Greeley","2010",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1250.22,1014.135,1106.5182,1596.16,117.71,301
"1528","Greeley","2011",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1268.375,1010.685,1100.0921,1620.32,146.73,300
"1529","Greeley","2012",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1379.055,1040.89,1127.54905,1653.745,41.23,301
"1530","Greeley","2013",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1200.725,977.035,1069.9782,1644.46,141.13,310
"1531","Greeley","2014",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1134.15,938.21,1036.1504,1561.745,104.19,315
"1532","Greeley","2015",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1237.38,1015.74,1105.6371,1587.225,171.95,317
"1533","Greeley","2016",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1287.06,1026.255,1114.46405,1621.19,73.16,317
"1534","Greeley","2017",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1171.165,978.06,1073.54125,1572.355,149.87,300
"1535","Greeley","2018",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1236.16,994.275,1080.98405,1648.91,144.12,288
"1536","Greeley","2019",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1184.2,972.085,1064.8882,1548.195,139.82,284
"1537","Greeley","2020",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1238.335,993.28,1081.9621,1614.315,70.25,298
"1538","Greeley","2021",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1204.65,996.68,1085.03905,1610.19,59.05,322
"1539","Greeley","2022",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1306.995,1026.675,1119.13015,1634.195,106.19,309
"1540","Greeley","2023",38.8667,-101.9643,365,155,285,215.416666666667,"Greeley_KS","KS",1120.36,959.33,1057.61125,1599.485,114.97,300
"1541","HVDO","1980",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1614.735,1210.1,1295.5385,1968.52,141.95,303
"1542","HVDO","1981",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1345.505,1128.65,1214.4735,1829.75,180.68,324
"1543","HVDO","1982",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1356.685,1120.045,1206.1285,1843.075,82.73,308
"1544","HVDO","1983",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1453.575,1146.55,1231.9885,1828.01,43.17,328
"1545","HVDO","1984",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1402.77,1116.46,1201.8985,1842.89,5.9,316
"1546","HVDO","1985",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1317.52,1093.775,1179.5985,1848.26,178.14,323
"1547","HVDO","1986",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1398.115,1157.595,1243.0335,1892.775,181.65,314
"1548","HVDO","1987",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1377.555,1137.39,1224.57655,1892.21,211.28,314
"1549","HVDO","1988",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1449.23,1164.04,1252.01155,1898.81,119.9,325
"1550","HVDO","1989",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1237.515,1072.735,1164.6307,1836.145,226.41,293
"1551","HVDO","1990",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1357.545,1122.56,1209.0835,1891.38,141.43,311
"1552","HVDO","1991",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1419.45,1137.535,1222.9935,1952.795,153.11,303
"1553","HVDO","1992",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1204.585,1059.81,1150.3185,1716.67,178.22,310
"1554","HVDO","1993",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1348.57,1142.475,1231.10155,1834.38,123.48,303
"1555","HVDO","1994",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1318.78,1097.34,1182.7785,1873.595,90.33,333
"1556","HVDO","1995",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1335.065,1115.495,1205.9285,1793.445,188.23,306
"1557","HVDO","1996",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1334.335,1117.86,1209.4746,1851.605,207.64,322
"1558","HVDO","1997",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1274.31,1097.85,1185.0835,1788.335,153.2,314
"1559","HVDO","1998",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1390.455,1148.76,1234.1985,1933.095,82.97,342
"1560","HVDO","1999",38.1324,-97.4417,365,164.701492537313,279.898305084746,219.34328358209,"Harvey_KS","KS",1305.315,1108.395,1201.4557,1860.64,109.93,339
"1561","HVDO","2000",38.1324,-97.4417,365,153,279.898305084746,207.875,"Harvey_KS","KS",1310.655,1108.46,1199.8271,1922.855,140.87,282
"1562","HVDO","2001",38.1324,-97.4417,365,130,257,188.25,"Harvey_KS","KS",1196.845,1024.75,1125.6604,1895.495,93.85,324
"1563","HVDO","2002",38.1324,-97.4417,365,177,294,233.571428571429,"Harvey_KS","KS",1439.005,1166.215,1252.87405,1876.185,113.52,328
"1564","HVDO","2003",38.1324,-97.4417,365,168,294,221,"Harvey_KS","KS",1468.78,1162.99,1249.64905,1805.915,148.91,311
"1565","HVDO","2004",38.1324,-97.4417,365,180,278,233.285714285714,"Harvey_KS","KS",1194.365,1041.96,1139.5432,1781.585,112.61,335
"1566","HVDO","2005",38.1324,-97.4417,365,173,280,224.444444444444,"Harvey_KS","KS",1380.95,1141.34,1231.0671,1886.035,182.67,320
"1567","HVDO","2006",38.1324,-97.4417,365,178,279,230.4,"Harvey_KS","KS",1407.37,1135.395,1223.6221,1853.605,157.99,306
