"csv_file","fname","Trial_ID","Location","State","Year","Unif_Brand","Unif_Hybrid","Unif_Name","planting_date","harvest_date","planting_doy","harvest_doy","lat","lon","named_location","garden_city","garden_county","geolocation_precision","crop_failure","yield_adj_needed","Irrigated","Oil_Confection","variety_traits","oil_pct","yield_lb_acre","flower_50pct_days_past_planting","flower_50_doy","mature_days_past_planting","mature_doy","mature_days_past_planting_censored","oil_yield_lb_acre_new","harvest_moisture_pct","height_cm","plants_per_thousandth_acre","head_diameter_cm","seed_weight_grams_per_200","test_weight_lbs_bushel"
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"TNT","L12","TNT_L12",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",45.9,1840,72,NA,NA,NA,"not_censored",844.56,16.5,165.1,NA,NA,NA,26
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Grow Agri","2004","Grow Agri_2004",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",48.9,1798,71,NA,NA,NA,"not_censored",879.222,17.9,137.16,NA,NA,NA,30
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Sexauer","500B","Sexauer_500B",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",49.4,1785,71,NA,NA,NA,"not_censored",881.79,15.4,129.54,NA,NA,NA,31
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"REA","305A","REA_305A",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",46.4,1784,71,NA,NA,NA,"not_censored",827.776,16,154.94,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Cargill","207","Cargill_207",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",44.3,1719,70,NA,NA,NA,"not_censored",761.517,14.3,165.1,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Interstate","IS 7000","Interstate_IS 7000",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",46.4,1706,66,NA,NA,NA,"not_censored",791.584,13.1,134.62,NA,NA,NA,27
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Dekalb","DK 3352","Dekalb_DK 3352",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",45.8,1704,73,NA,NA,NA,"not_censored",780.432,19,134.62,NA,NA,NA,27
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Northrup King","S 1300","Northrup King_S 1300",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",44.6,1701,68,NA,NA,NA,"not_censored",758.646,12.4,132.08,NA,NA,NA,30
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Cargill","SF 103","Cargill_SF 103",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",44.1,1683,72,NA,NA,NA,"not_censored",742.203,15.2,167.64,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Sigco","468","Sigco_468",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",50.6,1679,72,NA,NA,NA,"not_censored",849.574,14.6,142.24,NA,NA,NA,31
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Ag Canada","Morden 20","Ag Canada_Morden 20",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",46.1,1608,65,NA,NA,NA,"not_censored",741.288,12.9,149.86,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Ag Canada","Morden 21","Ag Canada_Morden 21",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",46.9,1594,65,NA,NA,NA,"not_censored",747.586,16.4,134.62,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Continental","P80","Continental_P80",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",44.1,1589,79,NA,NA,NA,"not_censored",700.749,38.4,190.5,NA,NA,NA,27
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Pacific Seeds","356","Pacific Seeds_356",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",44.7,1573,72,NA,NA,NA,"not_censored",703.131,14.5,154.94,NA,NA,NA,27
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Continental","P81","Continental_P81",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",45,1558,74,NA,NA,NA,"not_censored",701.1,25.7,180.34,NA,NA,NA,28
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"Ag Canada","Morden 27","Ag Canada_Morden 27",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",46.3,1510,67,NA,NA,NA,"not_censored",699.13,15.2,154.94,NA,NA,NA,29
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"NDSU","BR2M","NDSU_BR2M",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",37.1,1155,77,NA,NA,NA,"not_censored",428.505,17.6,142.24,NA,NA,NA,28
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"NDSU","BR2L","NDSU_BR2L",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",37.4,1127,77,NA,NA,NA,"not_censored",421.498,20.5,142.24,NA,NA,NA,28
"ND 1984_app_final_qc.csv","Carrington-dryland","Carrington_1984","Carrington","ND",1984,"NDSU","BRS-3","NDSU_BRS-3",NA,NA,NA,NA,47.5156,-99.1215,"Carrington_REC","Carrington","Foster","farm","N",NA,"dryland","oil","oil",39.2,1060,77,NA,NA,NA,"not_censored",415.52,20.7,147.32,NA,NA,NA,28
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","207","Cargill_207",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",42,2398,74,NA,118,NA,"not_censored",1007.16,NA,175.26,NA,NA,12,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Keltgen","?","Keltgen_?",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.8,2353,72,NA,117,NA,"not_censored",1054.144,NA,167.64,NA,NA,11,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","SF 102","Cargill_SF 102",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.8,2327,75,NA,118,NA,"not_censored",1135.576,NA,165.1,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sigco","5526","Sigco_5526",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.3,2285,76,NA,120,NA,"not_censored",1035.105,NA,167.64,NA,NA,12,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","1526","Northrup King_1526",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.7,2249,75,NA,117,NA,"not_censored",1072.773,NA,144.78,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Interstate","IS 3170","Interstate_IS 3170",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.4,2248,78,NA,114,NA,"not_censored",1132.992,NA,172.72,NA,NA,9,35
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Hagen","Sun Giant 723","Hagen_Sun Giant 723",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.1,2240,70,NA,117,NA,"not_censored",1122.24,NA,175.26,NA,NA,13,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Stauffer","S 3101","Stauffer_S 3101",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",39.9,2229,71,NA,107,NA,"not_censored",889.371,NA,129.54,NA,NA,9,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Dahlgren","DO 730","Dahlgren_DO 730",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",51.4,2216,74,NA,124,NA,"not_censored",1139.024,NA,160.02,NA,NA,11,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","SF 103","Cargill_SF 103",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.1,2205,74,NA,114,NA,"not_censored",1016.505,NA,177.8,NA,NA,11,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Dekalb","DKS 42","Dekalb_DKS 42",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.2,2204,74,NA,121,NA,"not_censored",996.208,NA,165.1,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Jacques","3501","Jacques_3501",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.7,2186,74,NA,117,NA,"not_censored",1042.722,NA,172.72,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"ICI Seeds","Hysun 33","ICI Seeds_Hysun 33",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.1,2181,80,NA,124,NA,"not_censored",1005.441,NA,205.74,NA,NA,13,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Dekalb","DK 3352","Dekalb_DK 3352",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.5,2177,77,NA,119,NA,"not_censored",1034.075,NA,127,NA,NA,11,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Kaystar","Hysun 354","Kaystar_Hysun 354",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.4,2161,76,NA,121,NA,"not_censored",1045.924,NA,170.18,NA,NA,11,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"SeedTec","317","SeedTec_317",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.1,2147,77,NA,111,NA,"not_censored",1054.177,NA,142.24,NA,NA,12,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Arrowhead","Bonus","Arrowhead_Bonus",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.4,2134,75,NA,117,NA,"not_censored",947.496,NA,170.18,NA,NA,10,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","1636","Northrup King_1636",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.6,2122,74,NA,113,NA,"not_censored",1052.512,NA,152.4,NA,NA,12,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sigco","8326","Sigco_8326",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.2,2097,77,NA,113,NA,"not_censored",1031.724,NA,160.02,NA,NA,11,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Dekalb","DK 3362","Dekalb_DK 3362",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.5,2092,74,NA,117,NA,"not_censored",1035.54,NA,137.16,NA,NA,10,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","Sunbred 256","Northrup King_Sunbred 256",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.1,2079,72,NA,114,NA,"not_censored",958.419,NA,157.48,NA,NA,12,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","S 1888","Northrup King_S 1888",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.1,2044,72,NA,111,NA,"not_censored",962.724,NA,142.24,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Barzen","3102","Barzen_3102",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.8,2039,74,NA,117,NA,"not_censored",913.472,NA,172.72,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Interstate","IS 7111","Interstate_IS 7111",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.8,2028,75,NA,109,NA,"not_censored",1009.944,NA,160.02,NA,NA,12,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","206","Cargill_206",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.2,2014,75,NA,118,NA,"not_censored",950.608,NA,165.1,NA,NA,11,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","208","Cargill_208",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",42.9,2007,75,NA,117,NA,"not_censored",861.003,NA,147.32,NA,NA,10,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Pacific Seeds","356","Pacific Seeds_356",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.1,2004,77,NA,119,NA,"not_censored",923.844,NA,167.64,NA,NA,13,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cargill","SF 100","Cargill_SF 100",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",42.8,2000,74,NA,117,NA,"not_censored",856,NA,142.24,NA,NA,9,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Jacques","4402","Jacques_4402",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50,1997,69,NA,114,NA,"not_censored",998.5,NA,160.02,NA,NA,9,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sigco","455","Sigco_455",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",43,1980,79,NA,121,NA,"not_censored",851.4,NA,152.4,NA,NA,11,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Hagen","Sun Giant 8322","Hagen_Sun Giant 8322",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.8,1980,75,NA,112,NA,"not_censored",1005.84,NA,177.8,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"TNT","634","TNT_634",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.3,1979,74,NA,109,NA,"not_censored",916.277,NA,172.72,NA,NA,12,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Arrowhead","757","Arrowhead_757",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.6,1976,77,NA,121,NA,"not_censored",999.856,NA,170.18,NA,NA,10,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sokota","5000","Sokota_5000",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.6,1960,74,NA,114,NA,"not_censored",893.76,NA,170.18,NA,NA,10,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Jacques","311","Jacques_311",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.6,1957,74,NA,117,NA,"not_censored",892.392,NA,165.1,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Barzen","3008","Barzen_3008",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46,1955,75,NA,117,NA,"not_censored",899.3,NA,165.1,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Kaystar","382","Kaystar_382",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.4,1932,75,NA,117,NA,"not_censored",935.088,NA,160.02,NA,NA,10,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Arrowhead","747","Arrowhead_747",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.2,1913,75,NA,112,NA,"not_censored",960.326,NA,144.78,NA,NA,10,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"USDA","894","USDA_894",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.2,1910,75,NA,117,NA,"not_censored",882.42,NA,172.72,NA,NA,10,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Continental","532","Continental_532",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.8,1897,77,NA,121,NA,"not_censored",963.676,NA,172.72,NA,NA,12,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Hagen","Sun Giant 721","Hagen_Sun Giant 721",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.9,1893,75,NA,118,NA,"not_censored",944.607,NA,157.48,NA,NA,12,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sokota","4000","Sokota_4000",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.9,1892,73,NA,117,NA,"not_censored",887.348,NA,170.18,NA,NA,9,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Interstate","IS 3001","Interstate_IS 3001",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49,1887,75,NA,109,NA,"not_censored",924.63,NA,162.56,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"SeedTec","316","SeedTec_316",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.5,1881,78,NA,113,NA,"not_censored",912.285,NA,139.7,NA,NA,12,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Grow Agri","2004","Grow Agri_2004",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48,1880,78,NA,119,NA,"not_censored",902.4,NA,177.8,NA,NA,10,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Hagen","Sun Giant 722","Hagen_Sun Giant 722",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",50.5,1859,73,NA,108,NA,"not_censored",938.795,NA,144.78,NA,NA,12,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Grow Agri","2010","Grow Agri_2010",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",51.6,1852,78,NA,120,NA,"not_censored",955.632,NA,172.72,NA,NA,11,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sexauer","305A","Sexauer_305A",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",46.3,1851,75,NA,119,NA,"not_censored",857.013,NA,167.64,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"AgriPro","2057","AgriPro_2057",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.4,1837,71,NA,112,NA,"not_censored",815.628,NA,175.26,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Cenex","8101","Cenex_8101",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",49.2,1824,75,NA,117,NA,"not_censored",897.408,NA,170.18,NA,NA,12,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Jacques","503","Jacques_503",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.2,1821,76,NA,114,NA,"not_censored",804.882,NA,175.26,NA,NA,10,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sigco","468","Sigco_468",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",52.4,1794,77,NA,118,NA,"not_censored",940.056,NA,160.02,NA,NA,11,34
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Dahlgren","DO 855","Dahlgren_DO 855",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",42.4,1782,72,NA,113,NA,"not_censored",755.568,NA,165.1,NA,NA,14,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"TNT","L12","TNT_L12",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",47.2,1774,75,NA,118,NA,"not_censored",837.328,NA,175.26,NA,NA,12,29
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","S 1300","Northrup King_S 1300",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.3,1773,71,NA,112,NA,"not_censored",785.439,NA,139.7,NA,NA,9,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Ag Canada","Morden 21","Ag Canada_Morden 21",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.5,1769,66,NA,114,NA,"not_censored",857.965,NA,137.16,NA,NA,11,29
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Sexauer","500","Sexauer_500",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.1,1765,76,NA,108,NA,"not_censored",848.965,NA,157.48,NA,NA,11,30
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Data Seed","82101","Data Seed_82101",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.7,1741,75,NA,112,NA,"not_censored",778.227,NA,149.86,NA,NA,9,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Arrowhead","707B","Arrowhead_707B",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",44.9,1713,76,NA,117,NA,"not_censored",769.137,NA,152.4,NA,NA,10,32
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Northrup King","1638","Northrup King_1638",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",48.4,1713,76,NA,114,NA,"not_censored",829.092,NA,152.4,NA,NA,11,33
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"USDA","903","USDA_903",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.5,1695,75,NA,111,NA,"not_censored",771.225,NA,165.1,NA,NA,11,31
"ND 1984_app_final_qc.csv","Casselton","Casselton_1984","Casselton","ND",1984,"Barzen","3009","Barzen_3009",NA,NA,NA,NA,46.8871,-97.2305,"Casselton_ASF","Casselton","Cass","farm","N",NA,"dryland","oil","oil",45.3,1692,76,NA,117,NA,"not_censored",766.476,NA,170.18,NA,NA,10,31
